source,target,weight,type,label,relationship,strength
journal,electrochemical,259.0,term-term,related_to (259),inter_category,259.0
journal,power sources,188.0,term-term,related_to (188),inter_category,188.0
journal,wang,37.0,term-term,related_to (37),inter_category,37.0
journal,sources,213.0,term-term,related_to (213),inter_category,213.0
journal,zhang,30.0,term-term,related_to (30),inter_category,30.0
journal,electrolyte,64.0,term-term,related_to (64),inter_category,64.0
journal,cathode,28.0,term-term,related_to (28),inter_category,28.0
stress,electrode,167.0,term-term,related_to (167),inter_category,167.0
stress,particle,66.0,term-term,related_to (66),inter_category,66.0
stress,capacity,66.0,term-term,related_to (66),inter_category,66.0
stress,battery,45.0,term-term,related_to (45),inter_category,45.0
stress,phase,44.0,term-term,related_to (44),inter_category,44.0
stress,cycles,62.0,term-term,related_to (62),inter_category,62.0
stress,study,26.0,term-term,related_to (26),inter_category,26.0
stress,cycle,31.0,term-term,related_to (31),inter_category,31.0
stress,rate,59.0,term-term,related_to (59),inter_category,59.0
stress,this work,5.0,term-term,co-occurs_with (5),intra_category,5.0
stress,batteries,21.0,term-term,related_to (21),inter_category,21.0
stress,energy,43.0,term-term,related_to (43),inter_category,43.0
stress,materials,38.0,term-term,related_to (38),inter_category,38.0
stress,interphase,6.0,term-term,co-occurs_with (6),intra_category,6.0
stress,solid,43.0,term-term,related_to (43),inter_category,43.0
stress,cell,40.0,term-term,related_to (40),inter_category,40.0
stress,material,60.0,term-term,related_to (60),inter_category,60.0
stress,state,55.0,term-term,related_to (55),inter_category,55.0
stress,reference,22.0,term-term,related_to (22),inter_category,22.0
stress,surface,55.0,term-term,related_to (55),inter_category,55.0
stress,cycling,44.0,term-term,co-occurs_with (44),intra_category,44.0
stress,figure,101.0,term-term,related_to (101),inter_category,101.0
stress,results,34.0,term-term,related_to (34),inter_category,34.0
stress,conditions,27.0,term-term,co-occurs_with (27),intra_category,27.0
stress,electrochemical,81.0,term-term,related_to (81),inter_category,81.0
stress,zhang,9.0,term-term,related_to (9),inter_category,9.0
stress,electrolyte,70.0,term-term,related_to (70),inter_category,70.0
stress,charge,47.0,term-term,related_to (47),inter_category,47.0
stress,voltage,41.0,term-term,related_to (41),inter_category,41.0
stress,cathode,36.0,term-term,related_to (36),inter_category,36.0
stress,power sources,6.0,term-term,co-occurs_with (6),intra_category,6.0
stress,sources,8.0,term-term,related_to (8),inter_category,8.0
stress,data,26.0,term-term,related_to (26),inter_category,26.0
stress,step,17.0,term-term,co-occurs_with (17),intra_category,17.0
stress,wang,7.0,term-term,related_to (7),inter_category,7.0
cycling,electrode,189.0,term-term,related_to (189),inter_category,189.0
cycling,particle,52.0,term-term,related_to (52),inter_category,52.0
cycling,capacity,168.0,term-term,related_to (168),inter_category,168.0
cycling,battery,163.0,term-term,related_to (163),inter_category,163.0
cycling,phase,61.0,term-term,related_to (61),inter_category,61.0
cycling,cycles,112.0,term-term,related_to (112),inter_category,112.0
cycling,study,48.0,term-term,related_to (48),inter_category,48.0
cycling,cycle,60.0,term-term,related_to (60),inter_category,60.0
cycling,rate,112.0,term-term,related_to (112),inter_category,112.0
cycling,this work,18.0,term-term,co-occurs_with (18),intra_category,18.0
cycling,batteries,85.0,term-term,related_to (85),inter_category,85.0
cycling,chem,6.0,term-term,related_to (6),inter_category,6.0
cycling,energy,51.0,term-term,related_to (51),inter_category,51.0
cycling,materials,59.0,term-term,related_to (59),inter_category,59.0
cycling,interphase,40.0,term-term,co-occurs_with (40),intra_category,40.0
cycling,solid,89.0,term-term,related_to (89),inter_category,89.0
cycling,cell,157.0,term-term,related_to (157),inter_category,157.0
cycling,material,49.0,term-term,related_to (49),inter_category,49.0
cycling,charge,93.0,term-term,related_to (93),inter_category,93.0
cycling,figure,169.0,term-term,related_to (169),inter_category,169.0
cycling,results,41.0,term-term,related_to (41),inter_category,41.0
cycling,conditions,36.0,term-term,co-occurs_with (36),intra_category,36.0
cycling,cells,117.0,term-term,co-occurs_with (117),intra_category,117.0
cycling,power sources,10.0,term-term,co-occurs_with (10),intra_category,10.0
cycling,zhang,13.0,term-term,related_to (13),inter_category,13.0
cycling,sources,13.0,term-term,related_to (13),inter_category,13.0
cycling,electrolyte,164.0,term-term,related_to (164),inter_category,164.0
cycling,voltage,110.0,term-term,related_to (110),inter_category,110.0
cycling,electrochemical,158.0,term-term,related_to (158),inter_category,158.0
cycling,state,57.0,term-term,related_to (57),inter_category,57.0
cycling,cathode,109.0,term-term,related_to (109),inter_category,109.0
cycling,solid-state batteries,8.0,term-term,related_to (8),inter_category,8.0
cycling,surface,86.0,term-term,related_to (86),inter_category,86.0
cycling,resistance,22.0,term-term,co-occurs_with (22),intra_category,22.0
cycling,data,36.0,term-term,related_to (36),inter_category,36.0
cycling,step,8.0,term-term,co-occurs_with (8),intra_category,8.0
cycling,reference,13.0,term-term,related_to (13),inter_category,13.0
cycling,wang,6.0,term-term,related_to (6),inter_category,6.0
cycling,lipon,19.0,term-term,co-occurs_with (19),intra_category,19.0
cells,electrode,93.0,term-term,related_to (93),inter_category,93.0
cells,particle,15.0,term-term,related_to (15),inter_category,15.0
cells,capacity,165.0,term-term,related_to (165),inter_category,165.0
cells,battery,53.0,term-term,related_to (53),inter_category,53.0
cells,phase,12.0,term-term,related_to (12),inter_category,12.0
cells,cycles,87.0,term-term,related_to (87),inter_category,87.0
cells,study,19.0,term-term,related_to (19),inter_category,19.0
cells,cycle,80.0,term-term,related_to (80),inter_category,80.0
cells,rate,90.0,term-term,related_to (90),inter_category,90.0
cells,this work,15.0,term-term,co-occurs_with (15),intra_category,15.0
cells,batteries,20.0,term-term,related_to (20),inter_category,20.0
cells,energy,39.0,term-term,related_to (39),inter_category,39.0
cells,materials,31.0,term-term,related_to (31),inter_category,31.0
cells,interphase,8.0,term-term,co-occurs_with (8),intra_category,8.0
cells,solid,47.0,term-term,related_to (47),inter_category,47.0
cells,cell,2.0,hierarchical,is_part_of,inter_category,2.0
cells,material,30.0,term-term,related_to (30),inter_category,30.0
cells,surface,30.0,term-term,related_to (30),inter_category,30.0
cells,step,9.0,term-term,co-occurs_with (9),intra_category,9.0
cells,charge,64.0,term-term,related_to (64),inter_category,64.0
cells,conditions,31.0,term-term,co-occurs_with (31),intra_category,31.0
cells,results,23.0,term-term,related_to (23),inter_category,23.0
cells,power sources,19.0,term-term,co-occurs_with (19),intra_category,19.0
cells,sources,21.0,term-term,related_to (21),inter_category,21.0
cells,electrochemical,85.0,term-term,related_to (85),inter_category,85.0
cells,wang,14.0,term-term,related_to (14),inter_category,14.0
cells,cathode,54.0,term-term,related_to (54),inter_category,54.0
cells,data,21.0,term-term,related_to (21),inter_category,21.0
cells,electrolyte,94.0,term-term,related_to (94),inter_category,94.0
cells,state,38.0,term-term,related_to (38),inter_category,38.0
cells,reference,13.0,term-term,related_to (13),inter_category,13.0
cells,figure,83.0,term-term,related_to (83),inter_category,83.0
cells,voltage,92.0,term-term,related_to (92),inter_category,92.0
cells,resistance,24.0,term-term,co-occurs_with (24),intra_category,24.0
power sources,electrode,16.0,term-term,related_to (16),inter_category,16.0
power sources,capacity,6.0,term-term,related_to (6),inter_category,6.0
power sources,battery,25.0,term-term,related_to (25),inter_category,25.0
power sources,phase,5.0,term-term,related_to (5),inter_category,5.0
power sources,study,10.0,term-term,related_to (10),inter_category,10.0
power sources,batteries,52.0,term-term,related_to (52),inter_category,52.0
power sources,chem,5.0,term-term,related_to (5),inter_category,5.0
power sources,energy,9.0,term-term,related_to (9),inter_category,9.0
power sources,materials,9.0,term-term,related_to (9),inter_category,9.0
power sources,solid,15.0,term-term,related_to (15),inter_category,15.0
power sources,cell,8.0,term-term,related_to (8),inter_category,8.0
power sources,charge,5.0,term-term,related_to (5),inter_category,5.0
power sources,state,10.0,term-term,related_to (10),inter_category,10.0
power sources,electrochemical,16.0,term-term,related_to (16),inter_category,16.0
power sources,wang,28.0,term-term,related_to (28),inter_category,28.0
power sources,sources,2.0,hierarchical,is_part_of,inter_category,2.0
power sources,zhang,23.0,term-term,related_to (23),inter_category,23.0
power sources,electrolyte,13.0,term-term,related_to (13),inter_category,13.0
power sources,cathode,8.0,term-term,related_to (8),inter_category,8.0
conditions,electrode,34.0,term-term,related_to (34),inter_category,34.0
conditions,particle,23.0,term-term,related_to (23),inter_category,23.0
conditions,capacity,31.0,term-term,related_to (31),inter_category,31.0
conditions,battery,45.0,term-term,related_to (45),inter_category,45.0
conditions,phase,19.0,term-term,related_to (19),inter_category,19.0
conditions,cycles,18.0,term-term,related_to (18),inter_category,18.0
conditions,study,11.0,term-term,related_to (11),inter_category,11.0
conditions,cycle,22.0,term-term,related_to (22),inter_category,22.0
conditions,rate,25.0,term-term,related_to (25),inter_category,25.0
conditions,this work,7.0,term-term,co-occurs_with (7),intra_category,7.0
conditions,batteries,12.0,term-term,related_to (12),inter_category,12.0
conditions,energy,21.0,term-term,related_to (21),inter_category,21.0
conditions,materials,23.0,term-term,related_to (23),inter_category,23.0
conditions,interphase,7.0,term-term,co-occurs_with (7),intra_category,7.0
conditions,solid,13.0,term-term,related_to (13),inter_category,13.0
conditions,cell,42.0,term-term,related_to (42),inter_category,42.0
conditions,material,11.0,term-term,related_to (11),inter_category,11.0
conditions,surface,34.0,term-term,related_to (34),inter_category,34.0
conditions,step,7.0,term-term,co-occurs_with (7),intra_category,7.0
conditions,charge,20.0,term-term,related_to (20),inter_category,20.0
conditions,figure,32.0,term-term,related_to (32),inter_category,32.0
conditions,results,22.0,term-term,related_to (22),inter_category,22.0
conditions,voltage,25.0,term-term,related_to (25),inter_category,25.0
conditions,electrolyte,46.0,term-term,related_to (46),inter_category,46.0
conditions,electrochemical,31.0,term-term,related_to (31),inter_category,31.0
conditions,cathode,24.0,term-term,related_to (24),inter_category,24.0
conditions,reference,5.0,term-term,related_to (5),inter_category,5.0
conditions,state,8.0,term-term,related_to (8),inter_category,8.0
conditions,resistance,7.0,term-term,co-occurs_with (7),intra_category,7.0
conditions,data,11.0,term-term,related_to (11),inter_category,11.0
interphase,electrode,69.0,term-term,related_to (69),inter_category,69.0
interphase,particle,12.0,term-term,related_to (12),inter_category,12.0
interphase,capacity,46.0,term-term,related_to (46),inter_category,46.0
interphase,battery,58.0,term-term,related_to (58),inter_category,58.0
interphase,phase,2.0,hierarchical,is_part_of,inter_category,2.0
interphase,cycles,16.0,term-term,related_to (16),inter_category,16.0
interphase,study,11.0,term-term,related_to (11),inter_category,11.0
interphase,cycle,14.0,term-term,related_to (14),inter_category,14.0
interphase,rate,8.0,term-term,related_to (8),inter_category,8.0
interphase,this work,6.0,term-term,co-occurs_with (6),intra_category,6.0
interphase,batteries,81.0,term-term,related_to (81),inter_category,81.0
interphase,chem,8.0,term-term,related_to (8),inter_category,8.0
interphase,energy,18.0,term-term,related_to (18),inter_category,18.0
interphase,materials,21.0,term-term,related_to (21),inter_category,21.0
interphase,solid,271.0,term-term,related_to (271),inter_category,271.0
interphase,cell,28.0,term-term,related_to (28),inter_category,28.0
interphase,material,16.0,term-term,related_to (16),inter_category,16.0
interphase,electrolyte,310.0,term-term,related_to (310),inter_category,310.0
interphase,sources,6.0,term-term,related_to (6),inter_category,6.0
interphase,electrochemical,41.0,term-term,related_to (41),inter_category,41.0
interphase,figure,11.0,term-term,related_to (11),inter_category,11.0
interphase,surface,37.0,term-term,related_to (37),inter_category,37.0
interphase,cathode,37.0,term-term,related_to (37),inter_category,37.0
interphase,state,17.0,term-term,related_to (17),inter_category,17.0
interphase,zhang,14.0,term-term,related_to (14),inter_category,14.0
interphase,wang,17.0,term-term,related_to (17),inter_category,17.0
interphase,charge,22.0,term-term,related_to (22),inter_category,22.0
interphase,resistance,21.0,term-term,co-occurs_with (21),intra_category,21.0
interphase,data,5.0,term-term,related_to (5),inter_category,5.0
interphase,voltage,15.0,term-term,related_to (15),inter_category,15.0
interphase,results,6.0,term-term,related_to (6),inter_category,6.0
interphase,chemsuschem,6.0,term-term,related_to (6),inter_category,6.0
resistance,electrode,34.0,term-term,related_to (34),inter_category,34.0
resistance,particle,14.0,term-term,related_to (14),inter_category,14.0
resistance,capacity,38.0,term-term,related_to (38),inter_category,38.0
resistance,battery,26.0,term-term,related_to (26),inter_category,26.0
resistance,phase,16.0,term-term,related_to (16),inter_category,16.0
resistance,cycles,19.0,term-term,related_to (19),inter_category,19.0
resistance,study,9.0,term-term,related_to (9),inter_category,9.0
resistance,cycle,18.0,term-term,related_to (18),inter_category,18.0
resistance,rate,16.0,term-term,related_to (16),inter_category,16.0
resistance,batteries,10.0,term-term,related_to (10),inter_category,10.0
resistance,energy,11.0,term-term,related_to (11),inter_category,11.0
resistance,materials,9.0,term-term,related_to (9),inter_category,9.0
resistance,solid,17.0,term-term,related_to (17),inter_category,17.0
resistance,cell,45.0,term-term,related_to (45),inter_category,45.0
resistance,material,13.0,term-term,related_to (13),inter_category,13.0
resistance,surface,21.0,term-term,related_to (21),inter_category,21.0
resistance,charge,49.0,term-term,related_to (49),inter_category,49.0
resistance,results,18.0,term-term,related_to (18),inter_category,18.0
resistance,state,12.0,term-term,related_to (12),inter_category,12.0
resistance,voltage,23.0,term-term,related_to (23),inter_category,23.0
resistance,cathode,10.0,term-term,related_to (10),inter_category,10.0
resistance,electrolyte,48.0,term-term,related_to (48),inter_category,48.0
resistance,electrochemical,17.0,term-term,related_to (17),inter_category,17.0
resistance,figure,23.0,term-term,related_to (23),inter_category,23.0
resistance,data,16.0,term-term,related_to (16),inter_category,16.0
resistance,appendix,6.0,term-term,related_to (6),inter_category,6.0
lipon,electrode,6.0,term-term,related_to (6),inter_category,6.0
lipon,capacity,8.0,term-term,related_to (8),inter_category,8.0
lipon,battery,8.0,term-term,related_to (8),inter_category,8.0
lipon,cycles,8.0,term-term,related_to (8),inter_category,8.0
lipon,study,7.0,term-term,related_to (7),inter_category,7.0
lipon,batteries,5.0,term-term,related_to (5),inter_category,5.0
lipon,energy,9.0,term-term,related_to (9),inter_category,9.0
lipon,materials,7.0,term-term,related_to (7),inter_category,7.0
lipon,solid,24.0,term-term,related_to (24),inter_category,24.0
lipon,cell,14.0,term-term,related_to (14),inter_category,14.0
lipon,material,8.0,term-term,related_to (8),inter_category,8.0
lipon,surface,25.0,term-term,related_to (25),inter_category,25.0
lipon,charge,7.0,term-term,related_to (7),inter_category,7.0
lipon,results,11.0,term-term,related_to (11),inter_category,11.0
lipon,state,12.0,term-term,related_to (12),inter_category,12.0
lipon,figure,22.0,term-term,related_to (22),inter_category,22.0
lipon,electrochemical,11.0,term-term,related_to (11),inter_category,11.0
lipon,electrolyte,16.0,term-term,related_to (16),inter_category,16.0
lipon,cathode,28.0,term-term,related_to (28),inter_category,28.0
lipon,voltage,12.0,term-term,related_to (12),inter_category,12.0
this work,electrode,16.0,term-term,related_to (16),inter_category,16.0
this work,particle,10.0,term-term,related_to (10),inter_category,10.0
this work,capacity,27.0,term-term,related_to (27),inter_category,27.0
this work,battery,32.0,term-term,related_to (32),inter_category,32.0
this work,phase,15.0,term-term,related_to (15),inter_category,15.0
this work,cycles,11.0,term-term,related_to (11),inter_category,11.0
this work,study,8.0,term-term,related_to (8),inter_category,8.0
this work,cycle,20.0,term-term,related_to (20),inter_category,20.0
this work,rate,7.0,term-term,related_to (7),inter_category,7.0
this work,cell,23.0,term-term,related_to (23),inter_category,23.0
this work,results,12.0,term-term,related_to (12),inter_category,12.0
this work,state,12.0,term-term,related_to (12),inter_category,12.0
this work,reference,5.0,term-term,related_to (5),inter_category,5.0
this work,energy,30.0,term-term,related_to (30),inter_category,30.0
this work,cathode,31.0,term-term,related_to (31),inter_category,31.0
this work,surface,16.0,term-term,related_to (16),inter_category,16.0
this work,material,13.0,term-term,related_to (13),inter_category,13.0
this work,figure,12.0,term-term,related_to (12),inter_category,12.0
this work,solid,15.0,term-term,related_to (15),inter_category,15.0
this work,electrolyte,32.0,term-term,related_to (32),inter_category,32.0
this work,electrochemical,22.0,term-term,related_to (22),inter_category,22.0
this work,data,14.0,term-term,related_to (14),inter_category,14.0
this work,charge,11.0,term-term,related_to (11),inter_category,11.0
this work,materials,18.0,term-term,related_to (18),inter_category,18.0
this work,batteries,12.0,term-term,related_to (12),inter_category,12.0
this work,voltage,13.0,term-term,related_to (13),inter_category,13.0
step,electrode,33.0,term-term,related_to (33),inter_category,33.0
step,particle,5.0,term-term,related_to (5),inter_category,5.0
step,capacity,14.0,term-term,related_to (14),inter_category,14.0
step,battery,11.0,term-term,related_to (11),inter_category,11.0
step,phase,12.0,term-term,related_to (12),inter_category,12.0
step,cycles,12.0,term-term,related_to (12),inter_category,12.0
step,study,6.0,term-term,related_to (6),inter_category,6.0
step,cycle,12.0,term-term,related_to (12),inter_category,12.0
step,rate,42.0,term-term,related_to (42),inter_category,42.0
step,energy,13.0,term-term,related_to (13),inter_category,13.0
step,materials,6.0,term-term,related_to (6),inter_category,6.0
step,solid,7.0,term-term,related_to (7),inter_category,7.0
step,cell,21.0,term-term,related_to (21),inter_category,21.0
step,material,8.0,term-term,related_to (8),inter_category,8.0
step,surface,32.0,term-term,related_to (32),inter_category,32.0
step,charge,9.0,term-term,related_to (9),inter_category,9.0
step,electrochemical,11.0,term-term,related_to (11),inter_category,11.0
step,figure,20.0,term-term,related_to (20),inter_category,20.0
step,results,8.0,term-term,related_to (8),inter_category,8.0
step,electrolyte,12.0,term-term,related_to (12),inter_category,12.0
step,voltage,49.0,term-term,related_to (49),inter_category,49.0
step,state,9.0,term-term,related_to (9),inter_category,9.0
step,cathode,13.0,term-term,related_to (13),inter_category,13.0
electrode,particle,168.0,term-term,co-occurs_with (168),intra_category,168.0
electrode,capacity,228.0,term-term,related_to (228),inter_category,228.0
electrode,battery,210.0,term-term,related_to (210),inter_category,210.0
electrode,phase,121.0,term-term,related_to (121),inter_category,121.0
electrode,cycles,154.0,term-term,co-occurs_with (154),intra_category,154.0
electrode,study,58.0,term-term,related_to (58),inter_category,58.0
electrode,batteries,163.0,term-term,related_to (163),inter_category,163.0
electrode,chem,8.0,term-term,related_to (8),inter_category,8.0
electrode,materials,161.0,term-term,related_to (161),inter_category,161.0
electrode,solid,161.0,term-term,co-occurs_with (161),intra_category,161.0
electrode,cell,229.0,term-term,co-occurs_with (229),intra_category,229.0
electrode,material,162.0,term-term,related_to (162),inter_category,162.0
electrode,charge,148.0,term-term,related_to (148),inter_category,148.0
electrode,results,75.0,term-term,related_to (75),inter_category,75.0
electrode,surface,203.0,term-term,co-occurs_with (203),intra_category,203.0
electrode,appendix,5.0,term-term,related_to (5),inter_category,5.0
electrode,cycle,89.0,term-term,co-occurs_with (89),intra_category,89.0
electrode,rate,153.0,term-term,related_to (153),inter_category,153.0
electrode,energy,116.0,term-term,related_to (116),inter_category,116.0
electrode,figure,245.0,term-term,co-occurs_with (245),intra_category,245.0
electrode,electrochemical,203.0,term-term,related_to (203),inter_category,203.0
electrode,zhang,19.0,term-term,related_to (19),inter_category,19.0
electrode,sources,24.0,term-term,related_to (24),inter_category,24.0
electrode,voltage,100.0,term-term,related_to (100),inter_category,100.0
electrode,electrolyte,408.0,term-term,related_to (408),inter_category,408.0
electrode,state,96.0,term-term,co-occurs_with (96),intra_category,96.0
electrode,cathode,88.0,term-term,co-occurs_with (88),intra_category,88.0
electrode,wang,14.0,term-term,related_to (14),inter_category,14.0
electrode,data,51.0,term-term,related_to (51),inter_category,51.0
electrode,reference,82.0,term-term,related_to (82),inter_category,82.0
electrode,mater,5.0,term-term,related_to (5),inter_category,5.0
electrode,solid-state batteries,7.0,term-term,related_to (7),inter_category,7.0
figure,particle,123.0,term-term,co-occurs_with (123),intra_category,123.0
figure,capacity,174.0,term-term,related_to (174),inter_category,174.0
figure,battery,79.0,term-term,related_to (79),inter_category,79.0
figure,phase,120.0,term-term,related_to (120),inter_category,120.0
figure,cycles,175.0,term-term,co-occurs_with (175),intra_category,175.0
figure,study,24.0,term-term,related_to (24),inter_category,24.0
figure,cycle,167.0,term-term,co-occurs_with (167),intra_category,167.0
figure,rate,103.0,term-term,related_to (103),inter_category,103.0
figure,batteries,21.0,term-term,related_to (21),inter_category,21.0
figure,energy,86.0,term-term,related_to (86),inter_category,86.0
figure,materials,42.0,term-term,related_to (42),inter_category,42.0
figure,solid,70.0,term-term,co-occurs_with (70),intra_category,70.0
figure,cell,174.0,term-term,co-occurs_with (174),intra_category,174.0
figure,material,59.0,term-term,related_to (59),inter_category,59.0
figure,surface,144.0,term-term,co-occurs_with (144),intra_category,144.0
figure,charge,136.0,term-term,related_to (136),inter_category,136.0
figure,results,115.0,term-term,related_to (115),inter_category,115.0
figure,state,76.0,term-term,co-occurs_with (76),intra_category,76.0
figure,reference,30.0,term-term,related_to (30),inter_category,30.0
figure,electrolyte,138.0,term-term,related_to (138),inter_category,138.0
figure,electrochemical,89.0,term-term,related_to (89),inter_category,89.0
figure,data,77.0,term-term,related_to (77),inter_category,77.0
figure,voltage,126.0,term-term,related_to (126),inter_category,126.0
figure,cathode,102.0,term-term,co-occurs_with (102),intra_category,102.0
surface,particle,93.0,term-term,co-occurs_with (93),intra_category,93.0
surface,capacity,74.0,term-term,related_to (74),inter_category,74.0
surface,battery,63.0,term-term,related_to (63),inter_category,63.0
surface,phase,122.0,term-term,related_to (122),inter_category,122.0
surface,cycles,53.0,term-term,co-occurs_with (53),intra_category,53.0
surface,study,45.0,term-term,related_to (45),inter_category,45.0
surface,cycle,42.0,term-term,co-occurs_with (42),intra_category,42.0
surface,rate,58.0,term-term,related_to (58),inter_category,58.0
surface,batteries,63.0,term-term,related_to (63),inter_category,63.0
surface,energy,83.0,term-term,related_to (83),inter_category,83.0
surface,materials,84.0,term-term,related_to (84),inter_category,84.0
surface,solid,81.0,term-term,co-occurs_with (81),intra_category,81.0
surface,cell,73.0,term-term,co-occurs_with (73),intra_category,73.0
surface,material,80.0,term-term,related_to (80),inter_category,80.0
surface,state,52.0,term-term,co-occurs_with (52),intra_category,52.0
surface,electrolyte,229.0,term-term,related_to (229),inter_category,229.0
surface,charge,120.0,term-term,related_to (120),inter_category,120.0
surface,results,50.0,term-term,related_to (50),inter_category,50.0
surface,cathode,191.0,term-term,co-occurs_with (191),intra_category,191.0
surface,sources,6.0,term-term,related_to (6),inter_category,6.0
surface,electrochemical,57.0,term-term,related_to (57),inter_category,57.0
surface,data,15.0,term-term,related_to (15),inter_category,15.0
surface,reference,22.0,term-term,related_to (22),inter_category,22.0
surface,zhang,6.0,term-term,related_to (6),inter_category,6.0
surface,voltage,54.0,term-term,related_to (54),inter_category,54.0
surface,wang,7.0,term-term,related_to (7),inter_category,7.0
solid,particle,62.0,term-term,co-occurs_with (62),intra_category,62.0
solid,capacity,97.0,term-term,related_to (97),inter_category,97.0
solid,battery,224.0,term-term,related_to (224),inter_category,224.0
solid,phase,113.0,term-term,related_to (113),inter_category,113.0
solid,cycles,32.0,term-term,co-occurs_with (32),intra_category,32.0
solid,study,42.0,term-term,related_to (42),inter_category,42.0
solid,cycle,52.0,term-term,co-occurs_with (52),intra_category,52.0
solid,rate,39.0,term-term,related_to (39),inter_category,39.0
solid,batteries,402.0,term-term,related_to (402),inter_category,402.0
solid,chem,34.0,term-term,related_to (34),inter_category,34.0
solid,energy,151.0,term-term,related_to (151),inter_category,151.0
solid,materials,117.0,term-term,related_to (117),inter_category,117.0
solid,cell,84.0,term-term,co-occurs_with (84),intra_category,84.0
solid,material,81.0,term-term,related_to (81),inter_category,81.0
solid,electrochemical,127.0,term-term,related_to (127),inter_category,127.0
solid,appendix,5.0,term-term,related_to (5),inter_category,5.0
solid,state,696.0,term-term,co-occurs_with (696),intra_category,696.0
solid,electrolyte,745.0,term-term,related_to (745),inter_category,745.0
solid,sources,18.0,term-term,related_to (18),inter_category,18.0
solid,charge,67.0,term-term,related_to (67),inter_category,67.0
solid,solid-state lett,32.0,term-term,related_to (32),inter_category,32.0
solid,solid-state batteries,92.0,term-term,related_to (92),inter_category,92.0
solid,mater,46.0,term-term,related_to (46),inter_category,46.0
solid,zhang,43.0,term-term,related_to (43),inter_category,43.0
solid,data,12.0,term-term,related_to (12),inter_category,12.0
solid,cathode,133.0,term-term,co-occurs_with (133),intra_category,133.0
solid,results,22.0,term-term,related_to (22),inter_category,22.0
solid,wang,78.0,term-term,related_to (78),inter_category,78.0
solid,sheldon,5.0,term-term,related_to (5),inter_category,5.0
solid,voltage,35.0,term-term,related_to (35),inter_category,35.0
solid,reference,17.0,term-term,related_to (17),inter_category,17.0
solid,chemsuschem,6.0,term-term,related_to (6),inter_category,6.0
solid,solid state lett,7.0,term-term,related_to (7),inter_category,7.0
cell,particle,49.0,term-term,co-occurs_with (49),intra_category,49.0
cell,capacity,242.0,term-term,related_to (242),inter_category,242.0
cell,battery,133.0,term-term,related_to (133),inter_category,133.0
cell,phase,43.0,term-term,related_to (43),inter_category,43.0
cell,cycles,171.0,term-term,co-occurs_with (171),intra_category,171.0
cell,study,26.0,term-term,related_to (26),inter_category,26.0
cell,cycle,103.0,term-term,co-occurs_with (103),intra_category,103.0
cell,rate,82.0,term-term,related_to (82),inter_category,82.0
cell,batteries,54.0,term-term,related_to (54),inter_category,54.0
cell,chem,6.0,term-term,related_to (6),inter_category,6.0
cell,energy,80.0,term-term,related_to (80),inter_category,80.0
cell,materials,44.0,term-term,related_to (44),inter_category,44.0
cell,material,59.0,term-term,related_to (59),inter_category,59.0
cell,results,55.0,term-term,related_to (55),inter_category,55.0
cell,electrochemical,169.0,term-term,related_to (169),inter_category,169.0
cell,charge,122.0,term-term,related_to (122),inter_category,122.0
cell,electrolyte,195.0,term-term,related_to (195),inter_category,195.0
cell,data,48.0,term-term,related_to (48),inter_category,48.0
cell,cathode,143.0,term-term,co-occurs_with (143),intra_category,143.0
cell,voltage,192.0,term-term,related_to (192),inter_category,192.0
cell,state,81.0,term-term,co-occurs_with (81),intra_category,81.0
cell,wang,12.0,term-term,related_to (12),inter_category,12.0
cell,sources,14.0,term-term,related_to (14),inter_category,14.0
cell,reference,34.0,term-term,related_to (34),inter_category,34.0
cell,zhang,6.0,term-term,related_to (6),inter_category,6.0
cathode,particle,50.0,term-term,co-occurs_with (50),intra_category,50.0
cathode,capacity,102.0,term-term,related_to (102),inter_category,102.0
cathode,battery,158.0,term-term,related_to (158),inter_category,158.0
cathode,phase,60.0,term-term,related_to (60),inter_category,60.0
cathode,cycles,66.0,term-term,co-occurs_with (66),intra_category,66.0
cathode,study,43.0,term-term,related_to (43),inter_category,43.0
cathode,cycle,35.0,term-term,co-occurs_with (35),intra_category,35.0
cathode,rate,46.0,term-term,related_to (46),inter_category,46.0
cathode,batteries,170.0,term-term,related_to (170),inter_category,170.0
cathode,chem,7.0,term-term,related_to (7),inter_category,7.0
cathode,energy,104.0,term-term,related_to (104),inter_category,104.0
cathode,materials,193.0,term-term,related_to (193),inter_category,193.0
cathode,material,117.0,term-term,related_to (117),inter_category,117.0
cathode,charge,73.0,term-term,related_to (73),inter_category,73.0
cathode,results,46.0,term-term,related_to (46),inter_category,46.0
cathode,state,76.0,term-term,co-occurs_with (76),intra_category,76.0
cathode,reference,24.0,term-term,related_to (24),inter_category,24.0
cathode,data,11.0,term-term,related_to (11),inter_category,11.0
cathode,electrochemical,86.0,term-term,related_to (86),inter_category,86.0
cathode,wang,31.0,term-term,related_to (31),inter_category,31.0
cathode,sources,10.0,term-term,related_to (10),inter_category,10.0
cathode,zhang,30.0,term-term,related_to (30),inter_category,30.0
cathode,electrolyte,307.0,term-term,related_to (307),inter_category,307.0
cathode,mater,20.0,term-term,related_to (20),inter_category,20.0
cathode,voltage,88.0,term-term,related_to (88),inter_category,88.0
cathode,solid-state batteries,5.0,term-term,related_to (5),inter_category,5.0
cycle,particle,61.0,term-term,co-occurs_with (61),intra_category,61.0
cycle,capacity,239.0,term-term,related_to (239),inter_category,239.0
