source,target,weight,type,label,relationship,strength
film,determine,48.00691604614258,term-term,related_to (26),inter_category,26.0
film,diffusion,62.486244201660156,term-term,related_to (32),inter_category,32.0
film,mater,65.3283462524414,term-term,related_to (37),inter_category,37.0
film,containing,53.63397216796875,term-term,related_to (29),inter_category,29.0
film,performed,68.83489990234375,term-term,related_to (38),inter_category,38.0
film,figures,38.002479553222656,term-term,related_to (21),inter_category,21.0
film,elemental,29.086078643798828,term-term,related_to (16),inter_category,16.0
temperature,cycles,129.1598663330078,term-term,related_to (67),inter_category,67.0
temperature,graphite,98.76388549804688,term-term,co-occurs_with (53),intra_category,53.0
temperature,results,125.2304916381836,term-term,related_to (72),inter_category,72.0
temperature,electrochemical,139.67306518554688,term-term,related_to (74),inter_category,74.0
temperature,cycle,129.5045166015625,term-term,related_to (68),inter_category,68.0
temperature,current,135.63052368164062,term-term,related_to (73),inter_category,73.0
temperature,phase,121.07514953613281,term-term,related_to (66),inter_category,66.0
temperature,reference,104.81275177001953,term-term,related_to (59),inter_category,59.0
temperature,study,128.04161071777344,term-term,related_to (73),inter_category,73.0
temperature,surface,140.72128295898438,term-term,related_to (73),inter_category,73.0
temperature,solid,136.0344696044922,term-term,related_to (73),inter_category,73.0
temperature,chen,115.4811019897461,term-term,related_to (64),inter_category,64.0
temperature,cell,131.2900390625,term-term,related_to (71),inter_category,71.0
temperature,lithium,144.63433837890625,term-term,related_to (75),inter_category,75.0
temperature,material,126.03318786621094,term-term,related_to (73),inter_category,73.0
temperature,capacity,140.7085723876953,term-term,related_to (73),inter_category,73.0
temperature,zhang,118.22573852539062,term-term,related_to (68),inter_category,68.0
temperature,evolution,109.40924072265625,term-term,related_to (59),inter_category,59.0
temperature,figure,117.49891662597656,term-term,related_to (65),inter_category,65.0
temperature,electrode,144.25564575195312,term-term,related_to (75),inter_category,75.0
temperature,stress,79.11088562011719,term-term,related_to (41),inter_category,41.0
temperature,energy,139.18499755859375,term-term,related_to (75),inter_category,75.0
temperature,materials,122.93978881835938,term-term,related_to (72),inter_category,72.0
temperature,battery,138.0280303955078,term-term,related_to (74),inter_category,74.0
temperature,batteries,138.8965606689453,term-term,related_to (75),inter_category,75.0
temperature,charge,134.745849609375,term-term,related_to (73),inter_category,73.0
temperature,cathode,113.7441177368164,term-term,related_to (59),inter_category,59.0
temperature,state,139.1759796142578,term-term,related_to (75),inter_category,75.0
temperature,cycling,140.84925842285156,term-term,related_to (73),inter_category,73.0
temperature,approximately,70.41264343261719,term-term,related_to (39),inter_category,39.0
temperature,experimental,124.95468139648438,term-term,related_to (69),inter_category,69.0
temperature,cells,122.25151824951172,term-term,related_to (67),inter_category,67.0
temperature,electrolyte,138.9874725341797,term-term,related_to (75),inter_category,75.0
temperature,volume,107.62776947021484,term-term,co-occurs_with (59),intra_category,59.0
temperature,respectively,114.69406127929688,term-term,related_to (64),inter_category,64.0
temperature,power sources,118.52473449707031,term-term,related_to (66),inter_category,66.0
temperature,conditions,126.28764343261719,term-term,related_to (70),inter_category,70.0
temperature,experiments,109.09772491455078,term-term,related_to (60),inter_category,60.0
temperature,wang,129.6250762939453,term-term,related_to (73),inter_category,73.0
temperature,chem,109.45195770263672,term-term,related_to (63),inter_category,63.0
temperature,data,119.77236938476562,term-term,related_to (68),inter_category,68.0
temperature,voltage,122.76038360595703,term-term,related_to (66),inter_category,66.0
temperature,determine,69.28669738769531,term-term,related_to (38),inter_category,38.0
temperature,diffusion,90.691650390625,term-term,related_to (47),inter_category,47.0
temperature,mater,90.61236572265625,term-term,related_to (52),inter_category,52.0
temperature,containing,67.57537841796875,term-term,related_to (37),inter_category,37.0
temperature,performed,107.30154418945312,term-term,related_to (60),inter_category,60.0
temperature,elemental,34.10109329223633,term-term,related_to (19),inter_category,19.0
temperature,figures,55.38324737548828,term-term,related_to (31),inter_category,31.0
volume,cycles,115.35330963134766,term-term,related_to (61),inter_category,61.0
volume,graphite,94.99090576171875,term-term,co-occurs_with (52),intra_category,52.0
volume,results,108.96582794189453,term-term,related_to (64),inter_category,64.0
volume,electrochemical,122.149658203125,term-term,related_to (66),inter_category,66.0
volume,cycle,112.0654067993164,term-term,related_to (60),inter_category,60.0
volume,current,120.20124816894531,term-term,related_to (66),inter_category,66.0
volume,phase,106.06727600097656,term-term,related_to (59),inter_category,59.0
volume,reference,90.46782684326172,term-term,related_to (52),inter_category,52.0
volume,study,111.62275695800781,term-term,related_to (65),inter_category,65.0
volume,surface,124.80384826660156,term-term,related_to (66),inter_category,66.0
volume,solid,118.73968505859375,term-term,related_to (65),inter_category,65.0
volume,chen,102.52490997314453,term-term,related_to (58),inter_category,58.0
volume,cell,114.18334197998047,term-term,related_to (63),inter_category,63.0
volume,lithium,126.74634552001953,term-term,related_to (67),inter_category,67.0
volume,material,104.7651596069336,term-term,related_to (62),inter_category,62.0
volume,capacity,122.90156555175781,term-term,related_to (65),inter_category,65.0
volume,zhang,105.51732635498047,term-term,related_to (62),inter_category,62.0
volume,evolution,103.60733032226562,term-term,related_to (57),inter_category,57.0
volume,figure,104.48629760742188,term-term,related_to (59),inter_category,59.0
volume,electrode,126.40805053710938,term-term,related_to (67),inter_category,67.0
volume,stress,73.8196792602539,term-term,related_to (39),inter_category,39.0
volume,energy,120.05917358398438,term-term,related_to (66),inter_category,66.0
volume,materials,108.60042572021484,term-term,related_to (65),inter_category,65.0
volume,battery,122.510986328125,term-term,related_to (67),inter_category,67.0
volume,batteries,121.62059783935547,term-term,related_to (67),inter_category,67.0
volume,charge,117.59229278564453,term-term,related_to (65),inter_category,65.0
volume,cathode,92.66610717773438,term-term,related_to (49),inter_category,49.0
volume,state,118.23228454589844,term-term,related_to (65),inter_category,65.0
volume,cycling,123.0268325805664,term-term,related_to (65),inter_category,65.0
volume,approximately,70.74923706054688,term-term,related_to (40),inter_category,40.0
volume,experimental,111.77560424804688,term-term,related_to (63),inter_category,63.0
volume,cells,107.27568817138672,term-term,related_to (60),inter_category,60.0
volume,electrolyte,121.7018051147461,term-term,related_to (67),inter_category,67.0
volume,respectively,94.79015350341797,term-term,related_to (54),inter_category,54.0
volume,power sources,105.54647064208984,term-term,related_to (60),inter_category,60.0
volume,conditions,107.81066131591797,term-term,related_to (61),inter_category,61.0
volume,experiments,99.76814270019531,term-term,related_to (56),inter_category,56.0
volume,wang,111.29373168945312,term-term,related_to (64),inter_category,64.0
volume,chem,96.9348373413086,term-term,related_to (57),inter_category,57.0
volume,data,108.65213012695312,term-term,related_to (63),inter_category,63.0
volume,voltage,105.75049591064453,term-term,related_to (58),inter_category,58.0
volume,determine,66.10467529296875,term-term,related_to (37),inter_category,37.0
volume,diffusion,83.28707885742188,term-term,related_to (44),inter_category,44.0
volume,mater,80.1737289428711,term-term,related_to (47),inter_category,47.0
volume,containing,60.8477668762207,term-term,related_to (34),inter_category,34.0
volume,performed,92.83679962158203,term-term,related_to (53),inter_category,53.0
volume,elemental,29.88724136352539,term-term,related_to (17),inter_category,17.0
volume,figures,43.745872497558594,term-term,related_to (25),inter_category,25.0
graphite,cycles,106.16693115234375,term-term,related_to (55),inter_category,55.0
graphite,results,104.51166534423828,term-term,related_to (60),inter_category,60.0
graphite,electrochemical,113.40135192871094,term-term,related_to (60),inter_category,60.0
graphite,cycle,104.886474609375,term-term,related_to (55),inter_category,55.0
graphite,current,111.63007354736328,term-term,related_to (60),inter_category,60.0
graphite,phase,97.36209106445312,term-term,related_to (53),inter_category,53.0
graphite,reference,90.7308349609375,term-term,related_to (51),inter_category,51.0
graphite,study,105.39259338378906,term-term,related_to (60),inter_category,60.0
graphite,surface,115.81424713134766,term-term,related_to (60),inter_category,60.0
graphite,solid,110.09603881835938,term-term,related_to (59),inter_category,59.0
graphite,chen,90.3470458984375,term-term,related_to (50),inter_category,50.0
graphite,cell,107.39884185791016,term-term,related_to (58),inter_category,58.0
graphite,lithium,117.79139709472656,term-term,related_to (61),inter_category,61.0
graphite,material,100.28378295898438,term-term,related_to (58),inter_category,58.0
graphite,capacity,115.8038101196289,term-term,related_to (60),inter_category,60.0
graphite,zhang,95.7639389038086,term-term,related_to (55),inter_category,55.0
graphite,evolution,92.84712982177734,term-term,related_to (50),inter_category,50.0
graphite,figure,94.13166046142578,term-term,related_to (52),inter_category,52.0
graphite,electrode,117.4833984375,term-term,related_to (61),inter_category,61.0
graphite,stress,65.69080352783203,term-term,related_to (34),inter_category,34.0
graphite,energy,111.50090789794922,term-term,related_to (60),inter_category,60.0
graphite,materials,99.18265533447266,term-term,related_to (58),inter_category,58.0
graphite,battery,112.06754302978516,term-term,related_to (60),inter_category,60.0
graphite,batteries,113.12467193603516,term-term,related_to (61),inter_category,61.0
graphite,charge,109.05455017089844,term-term,related_to (59),inter_category,59.0
graphite,cathode,86.86868286132812,term-term,related_to (45),inter_category,45.0
graphite,state,111.49369812011719,term-term,related_to (60),inter_category,60.0
graphite,cycling,113.9874496459961,term-term,related_to (59),inter_category,59.0
graphite,approximately,59.66403579711914,term-term,related_to (33),inter_category,33.0
graphite,experimental,105.18218994140625,term-term,related_to (58),inter_category,58.0
graphite,cells,102.3230972290039,term-term,related_to (56),inter_category,56.0
graphite,electrolyte,113.19861602783203,term-term,related_to (61),inter_category,61.0
graphite,respectively,89.73217010498047,term-term,related_to (50),inter_category,50.0
graphite,power sources,104.30591583251953,term-term,related_to (58),inter_category,58.0
graphite,conditions,99.3661880493164,term-term,related_to (55),inter_category,55.0
graphite,experiments,94.68389129638672,term-term,related_to (52),inter_category,52.0
graphite,wang,101.35938262939453,term-term,related_to (57),inter_category,57.0
graphite,chem,86.99407196044922,term-term,related_to (50),inter_category,50.0
graphite,data,100.5427017211914,term-term,related_to (57),inter_category,57.0
graphite,voltage,98.71539306640625,term-term,related_to (53),inter_category,53.0
graphite,determine,63.90590286254883,term-term,related_to (35),inter_category,35.0
graphite,diffusion,75.35417175292969,term-term,related_to (39),inter_category,39.0
graphite,mater,71.54885864257812,term-term,related_to (41),inter_category,41.0
graphite,containing,51.20948791503906,term-term,related_to (28),inter_category,28.0
graphite,performed,85.96356964111328,term-term,related_to (48),inter_category,48.0
graphite,elemental,28.757488250732422,term-term,related_to (16),inter_category,16.0
graphite,figures,42.93851852416992,term-term,related_to (24),inter_category,24.0
stress,cycles,77.8585205078125,term-term,related_to (39),inter_category,39.0
stress,results,77.74079132080078,term-term,related_to (43),inter_category,43.0
stress,electrochemical,86.06782531738281,term-term,related_to (44),inter_category,44.0
stress,cycle,74.97746276855469,term-term,related_to (38),inter_category,38.0
stress,current,84.76887512207031,term-term,related_to (44),inter_category,44.0
stress,phase,74.22030639648438,term-term,related_to (39),inter_category,39.0
stress,reference,75.64911651611328,term-term,related_to (41),inter_category,41.0
stress,study,80.19473266601562,term-term,related_to (44),inter_category,44.0
stress,surface,85.84097290039062,term-term,related_to (43),inter_category,43.0
stress,solid,83.08024597167969,term-term,related_to (43),inter_category,43.0
stress,chen,69.30119323730469,term-term,co-occurs_with (37),intra_category,37.0
stress,cell,80.54627227783203,term-term,related_to (42),inter_category,42.0
stress,lithium,89.8681869506836,term-term,related_to (45),inter_category,45.0
stress,material,75.39398956298828,term-term,related_to (42),inter_category,42.0
stress,capacity,85.83349609375,term-term,related_to (43),inter_category,43.0
stress,zhang,74.09630584716797,term-term,related_to (41),inter_category,41.0
stress,evolution,69.2282485961914,term-term,co-occurs_with (36),intra_category,36.0
stress,figure,75.05154418945312,term-term,related_to (40),inter_category,40.0
stress,electrode,89.6409683227539,term-term,related_to (45),inter_category,45.0
stress,energy,84.67416381835938,term-term,related_to (44),inter_category,44.0
stress,materials,76.37273406982422,term-term,related_to (43),inter_category,43.0
stress,battery,87.02354431152344,term-term,related_to (45),inter_category,45.0
stress,batteries,86.4255142211914,term-term,related_to (45),inter_category,45.0
stress,charge,82.32120513916016,term-term,related_to (43),inter_category,43.0
stress,cathode,63.88734436035156,term-term,related_to (32),inter_category,32.0
stress,state,84.66887664794922,term-term,related_to (44),inter_category,44.0
stress,cycling,85.91636657714844,term-term,co-occurs_with (43),intra_category,43.0
stress,approximately,46.85163497924805,term-term,related_to (25),inter_category,25.0
stress,experimental,78.94111633300781,term-term,co-occurs_with (42),intra_category,42.0
stress,cells,75.73049926757812,term-term,co-occurs_with (40),intra_category,40.0
stress,electrolyte,86.48006439208984,term-term,related_to (45),inter_category,45.0
stress,respectively,65.12477111816406,term-term,related_to (35),inter_category,35.0
stress,power sources,78.30657196044922,term-term,co-occurs_with (42),intra_category,42.0
stress,conditions,78.65432739257812,term-term,co-occurs_with (42),intra_category,42.0
stress,experiments,69.81560516357422,term-term,co-occurs_with (37),intra_category,37.0
stress,wang,79.30485534667969,term-term,related_to (43),inter_category,43.0
stress,chem,65.01404571533203,term-term,related_to (36),inter_category,36.0
stress,data,73.1988525390625,term-term,related_to (40),inter_category,40.0
stress,voltage,71.35889434814453,term-term,related_to (37),inter_category,37.0
stress,determine,47.29867935180664,term-term,related_to (25),inter_category,25.0
stress,diffusion,57.948455810546875,term-term,co-occurs_with (29),intra_category,29.0
stress,mater,52.52359390258789,term-term,related_to (29),inter_category,29.0
stress,performed,59.42310333251953,term-term,related_to (32),inter_category,32.0
stress,elemental,18.63407325744629,term-term,related_to (10),inter_category,10.0
stress,figures,33.39304733276367,term-term,related_to (18),inter_category,18.0
stress,containing,36.0045166015625,term-term,related_to (19),inter_category,19.0
cycling,cycles,145.7284698486328,term-term,related_to (73),inter_category,73.0
cycling,results,142.81884765625,term-term,related_to (79),inter_category,79.0
cycling,electrochemical,160.39158630371094,term-term,related_to (82),inter_category,82.0
cycling,cycle,151.9209442138672,term-term,related_to (77),inter_category,77.0
cycling,current,154.11788940429688,term-term,related_to (80),inter_category,80.0
cycling,phase,138.91848754882812,term-term,related_to (73),inter_category,73.0
cycling,reference,118.0805435180664,term-term,related_to (64),inter_category,64.0
cycling,study,145.80125427246094,term-term,related_to (80),inter_category,80.0
cycling,surface,159.69679260253906,term-term,related_to (80),inter_category,80.0
cycling,solid,156.4925537109375,term-term,related_to (81),inter_category,81.0
cycling,chen,132.9768524169922,term-term,co-occurs_with (71),intra_category,71.0
cycling,cell,151.49644470214844,term-term,related_to (79),inter_category,79.0
cycling,lithium,163.7522735595703,term-term,related_to (82),inter_category,82.0
cycling,material,140.01025390625,term-term,related_to (78),inter_category,78.0
cycling,capacity,159.68287658691406,term-term,related_to (80),inter_category,80.0
cycling,zhang,137.34225463867188,term-term,related_to (76),inter_category,76.0
cycling,evolution,124.98947143554688,term-term,co-occurs_with (65),intra_category,65.0
cycling,figure,133.20997619628906,term-term,related_to (71),inter_category,71.0
cycling,electrode,163.33824157714844,term-term,related_to (82),inter_category,82.0
cycling,energy,157.7943115234375,term-term,related_to (82),inter_category,82.0
cycling,materials,140.30543518066406,term-term,related_to (79),inter_category,79.0
cycling,battery,156.6349334716797,term-term,related_to (81),inter_category,81.0
cycling,batteries,157.47897338867188,term-term,related_to (82),inter_category,82.0
cycling,charge,153.14837646484375,term-term,related_to (80),inter_category,80.0
cycling,cathode,123.77603149414062,term-term,related_to (62),inter_category,62.0
cycling,state,155.86026000976562,term-term,related_to (81),inter_category,81.0
cycling,approximately,82.454833984375,term-term,related_to (44),inter_category,44.0
cycling,experimental,142.83885192871094,term-term,co-occurs_with (76),intra_category,76.0
cycling,cells,141.98779296875,term-term,co-occurs_with (75),intra_category,75.0
cycling,electrolyte,157.578369140625,term-term,related_to (82),inter_category,82.0
cycling,respectively,130.24310302734375,term-term,related_to (70),inter_category,70.0
cycling,power sources,134.23321533203125,term-term,co-occurs_with (72),intra_category,72.0
cycling,conditions,142.3199005126953,term-term,co-occurs_with (76),intra_category,76.0
cycling,experiments,124.52989196777344,term-term,co-occurs_with (66),intra_category,66.0
cycling,wang,147.53656005859375,term-term,related_to (80),inter_category,80.0
cycling,chem,126.4097671508789,term-term,related_to (70),inter_category,70.0
cycling,data,139.0708465576172,term-term,related_to (76),inter_category,76.0
cycling,voltage,140.782470703125,term-term,related_to (73),inter_category,73.0
cycling,determine,85.13349151611328,term-term,related_to (45),inter_category,45.0
cycling,diffusion,99.90653228759766,term-term,co-occurs_with (50),intra_category,50.0
cycling,mater,108.66400146484375,term-term,related_to (60),inter_category,60.0
cycling,containing,79.58507537841797,term-term,related_to (42),inter_category,42.0
cycling,performed,122.55409240722656,term-term,related_to (66),inter_category,66.0
cycling,elemental,40.992942810058594,term-term,related_to (22),inter_category,22.0
cycling,figures,64.9277114868164,term-term,related_to (35),inter_category,35.0
cells,cycles,130.51266479492188,term-term,related_to (69),inter_category,69.0
cells,results,126.02503967285156,term-term,related_to (74),inter_category,74.0
cells,electrochemical,142.54258728027344,term-term,related_to (77),inter_category,77.0
cells,cycle,130.77447509765625,term-term,related_to (70),inter_category,70.0
cells,current,136.62608337402344,term-term,related_to (75),inter_category,75.0
cells,phase,120.47943878173828,term-term,related_to (67),inter_category,67.0
cells,reference,104.4129638671875,term-term,related_to (60),inter_category,60.0
cells,study,128.82923889160156,term-term,related_to (75),inter_category,75.0
cells,surface,141.85630798339844,term-term,related_to (75),inter_category,75.0
cells,solid,138.86830139160156,term-term,related_to (76),inter_category,76.0
cells,chen,116.69597625732422,term-term,co-occurs_with (66),intra_category,66.0
cells,cell,2.0,hierarchical,is_part_of,inter_category,2.0
cells,lithium,145.6983642578125,term-term,related_to (77),inter_category,77.0
cells,material,123.38538360595703,term-term,related_to (73),inter_category,73.0
cells,capacity,141.84326171875,term-term,related_to (75),inter_category,75.0
cells,zhang,122.56866455078125,term-term,related_to (72),inter_category,72.0
cells,evolution,112.72360229492188,term-term,co-occurs_with (62),intra_category,62.0
cells,figure,116.91268157958984,term-term,related_to (66),inter_category,66.0
cells,electrode,145.3095703125,term-term,related_to (77),inter_category,77.0
cells,energy,138.2841796875,term-term,related_to (76),inter_category,76.0
cells,materials,125.34193420410156,term-term,related_to (75),inter_category,75.0
cells,battery,139.00189208984375,term-term,related_to (76),inter_category,76.0
cells,batteries,139.8075714111328,term-term,related_to (77),inter_category,77.0
cells,charge,135.7171630859375,term-term,related_to (75),inter_category,75.0
cells,cathode,113.4957046508789,term-term,related_to (60),inter_category,60.0
cells,state,136.45562744140625,term-term,related_to (75),inter_category,75.0
cells,approximately,72.53642272949219,term-term,related_to (41),inter_category,41.0
cells,experimental,126.00128936767578,term-term,co-occurs_with (71),intra_category,71.0
cells,electrolyte,139.90090942382812,term-term,related_to (77),inter_category,77.0
cells,respectively,114.1285171508789,term-term,related_to (65),inter_category,65.0
cells,power sources,117.890380859375,term-term,co-occurs_with (67),intra_category,67.0
cells,conditions,125.51648712158203,term-term,co-occurs_with (71),intra_category,71.0
cells,experiments,108.7034683227539,term-term,co-occurs_with (61),intra_category,61.0
cells,wang,128.71669006347656,term-term,related_to (74),inter_category,74.0
cells,chem,110.5689926147461,term-term,related_to (65),inter_category,65.0
cells,data,120.75609588623047,term-term,related_to (70),inter_category,70.0
cells,voltage,124.01394653320312,term-term,related_to (68),inter_category,68.0
cells,determine,76.84370422363281,term-term,related_to (43),inter_category,43.0
cells,diffusion,87.09355926513672,term-term,co-occurs_with (46),intra_category,46.0
cells,mater,95.55135345458984,term-term,related_to (56),inter_category,56.0
cells,containing,69.81352233886719,term-term,related_to (39),inter_category,39.0
cells,performed,108.62944030761719,term-term,related_to (62),inter_category,62.0
cells,elemental,36.928985595703125,term-term,related_to (21),inter_category,21.0
cells,figures,56.00912094116211,term-term,related_to (32),inter_category,32.0
power sources,cycles,122.93606567382812,term-term,related_to (66),inter_category,66.0
power sources,results,122.2181167602539,term-term,related_to (73),inter_category,73.0
power sources,electrochemical,134.8562774658203,term-term,related_to (74),inter_category,74.0
power sources,cycle,125.07828521728516,term-term,related_to (68),inter_category,68.0
power sources,current,130.87884521484375,term-term,related_to (73),inter_category,73.0
power sources,phase,113.24034118652344,term-term,related_to (64),inter_category,64.0
power sources,reference,102.68374633789062,term-term,related_to (60),inter_category,60.0
power sources,study,123.2899169921875,term-term,related_to (73),inter_category,73.0
power sources,surface,135.96958923339844,term-term,related_to (73),inter_category,73.0
power sources,solid,131.28277587890625,term-term,related_to (73),inter_category,73.0
power sources,chen,107.83663940429688,term-term,co-occurs_with (62),intra_category,62.0
power sources,cell,128.4525909423828,term-term,related_to (72),inter_category,72.0
power sources,lithium,139.75247192382812,term-term,related_to (75),inter_category,75.0
power sources,material,116.29733276367188,term-term,related_to (70),inter_category,70.0
power sources,capacity,135.95689392089844,term-term,related_to (73),inter_category,73.0
power sources,zhang,113.79951477050781,term-term,related_to (68),inter_category,68.0
power sources,evolution,101.990234375,term-term,co-occurs_with (57),intra_category,57.0
power sources,figure,113.26795959472656,term-term,related_to (65),inter_category,65.0
power sources,electrode,139.373779296875,term-term,related_to (75),inter_category,75.0
power sources,energy,132.51242065429688,term-term,related_to (74),inter_category,74.0
power sources,materials,118.2531967163086,term-term,related_to (72),inter_category,72.0
power sources,battery,133.2112579345703,term-term,related_to (74),inter_category,74.0
power sources,batteries,134.0146942138672,term-term,related_to (75),inter_category,75.0
power sources,charge,129.99415588378906,term-term,related_to (73),inter_category,73.0
power sources,cathode,102.4526138305664,term-term,related_to (55),inter_category,55.0
power sources,state,132.50352478027344,term-term,related_to (74),inter_category,74.0
power sources,approximately,71.35478973388672,term-term,related_to (41),inter_category,41.0
power sources,experimental,123.95504760742188,term-term,co-occurs_with (71),intra_category,71.0
power sources,electrolyte,134.10560607910156,term-term,related_to (75),inter_category,75.0
power sources,respectively,105.3471908569336,term-term,related_to (61),inter_category,61.0
power sources,conditions,121.73123168945312,term-term,co-occurs_with (70),intra_category,70.0
power sources,experiments,105.19222259521484,term-term,co-occurs_with (60),intra_category,60.0
power sources,wang,123.16279602050781,term-term,related_to (72),inter_category,72.0
power sources,chem,105.35118865966797,term-term,related_to (63),inter_category,63.0
power sources,data,115.34613800048828,term-term,related_to (68),inter_category,68.0
power sources,voltage,116.66942596435547,term-term,related_to (65),inter_category,65.0
power sources,determine,72.08794403076172,term-term,related_to (41),inter_category,41.0
power sources,diffusion,83.90330505371094,term-term,co-occurs_with (45),intra_category,45.0
power sources,mater,85.5501480102539,term-term,related_to (51),inter_category,51.0
power sources,containing,68.68952941894531,term-term,related_to (39),inter_category,39.0
power sources,performed,103.39604949951172,term-term,related_to (60),inter_category,60.0
power sources,elemental,36.323760986328125,term-term,related_to (21),inter_category,21.0
power sources,figures,51.643943786621094,term-term,related_to (30),inter_category,30.0
experimental,cycles,131.44432067871094,term-term,related_to (70),inter_category,70.0
experimental,results,131.76766967773438,term-term,related_to (78),inter_category,78.0
experimental,electrochemical,143.32424926757812,term-term,related_to (78),inter_category,78.0
experimental,cycle,131.66912841796875,term-term,related_to (71),inter_category,71.0
experimental,current,139.213623046875,term-term,related_to (77),inter_category,77.0
experimental,phase,123.12969970703125,term-term,related_to (69),inter_category,69.0
experimental,reference,108.7697525024414,term-term,related_to (63),inter_category,63.0
experimental,study,132.91287231445312,term-term,related_to (78),inter_category,78.0
experimental,surface,144.58331298828125,term-term,related_to (77),inter_category,77.0
experimental,solid,139.63967895507812,term-term,related_to (77),inter_category,77.0
experimental,chen,115.79098510742188,term-term,co-occurs_with (66),intra_category,66.0
experimental,cell,138.5362548828125,term-term,related_to (77),inter_category,77.0
experimental,lithium,148.3994903564453,term-term,related_to (79),inter_category,79.0
experimental,material,124.06089782714844,term-term,related_to (74),inter_category,74.0
experimental,capacity,146.44744873046875,term-term,related_to (78),inter_category,78.0
experimental,zhang,121.58139038085938,term-term,related_to (72),inter_category,72.0
experimental,evolution,111.87345123291016,term-term,co-occurs_with (62),intra_category,62.0
experimental,figure,119.5230712890625,term-term,related_to (68),inter_category,68.0
experimental,electrode,148.00059509277344,term-term,related_to (79),inter_category,79.0
experimental,energy,140.8536834716797,term-term,related_to (78),inter_category,78.0
experimental,materials,125.9710464477539,term-term,related_to (76),inter_category,76.0
experimental,battery,141.5902862548828,term-term,related_to (78),inter_category,78.0
experimental,batteries,142.35568237304688,term-term,related_to (79),inter_category,79.0
experimental,charge,138.28045654296875,term-term,related_to (77),inter_category,77.0
experimental,cathode,112.67298126220703,term-term,related_to (60),inter_category,60.0
experimental,state,139.03860473632812,term-term,related_to (77),inter_category,77.0
experimental,approximately,77.24063110351562,term-term,related_to (44),inter_category,44.0
experimental,electrolyte,142.45144653320312,term-term,related_to (79),inter_category,79.0
experimental,respectively,114.9793472290039,term-term,related_to (66),inter_category,66.0
experimental,conditions,128.0511932373047,term-term,co-occurs_with (73),intra_category,73.0
experimental,experiments,114.94027709960938,term-term,co-occurs_with (65),intra_category,65.0
experimental,wang,129.4276885986328,term-term,related_to (75),inter_category,75.0
experimental,chem,116.4271011352539,term-term,related_to (69),inter_category,69.0
experimental,data,126.6417465209961,term-term,related_to (74),inter_category,74.0
experimental,voltage,126.70157623291016,term-term,related_to (70),inter_category,70.0
experimental,determine,79.80078887939453,term-term,related_to (45),inter_category,45.0
experimental,diffusion,93.98130798339844,term-term,co-occurs_with (50),intra_category,50.0
experimental,mater,98.1686019897461,term-term,related_to (58),inter_category,58.0
experimental,containing,67.50237274169922,term-term,related_to (38),inter_category,38.0
experimental,performed,111.25604248046875,term-term,related_to (64),inter_category,64.0
experimental,elemental,33.15140914916992,term-term,related_to (19),inter_category,19.0
experimental,figures,55.570335388183594,term-term,related_to (32),inter_category,32.0
diffusion,cycles,95.82950592041016,term-term,related_to (48),inter_category,48.0
diffusion,results,92.20806884765625,term-term,related_to (51),inter_category,51.0
diffusion,electrochemical,99.76428985595703,term-term,related_to (51),inter_category,51.0
diffusion,cycle,90.76567840576172,term-term,related_to (46),inter_category,46.0
diffusion,current,98.25870513916016,term-term,related_to (51),inter_category,51.0
diffusion,phase,89.44855499267578,term-term,related_to (47),inter_category,47.0
diffusion,reference,71.96186828613281,term-term,related_to (39),inter_category,39.0
diffusion,study,94.77953338623047,term-term,related_to (52),inter_category,52.0
diffusion,surface,101.81525421142578,term-term,related_to (51),inter_category,51.0
diffusion,solid,96.60872650146484,term-term,related_to (50),inter_category,50.0
diffusion,chen,82.41556549072266,term-term,co-occurs_with (44),intra_category,44.0
diffusion,cell,93.974365234375,term-term,related_to (49),inter_category,49.0
diffusion,lithium,103.85162353515625,term-term,related_to (52),inter_category,52.0
diffusion,material,91.5537109375,term-term,related_to (51),inter_category,51.0
diffusion,capacity,103.80258178710938,term-term,related_to (52),inter_category,52.0
diffusion,zhang,84.94322204589844,term-term,related_to (47),inter_category,47.0
diffusion,evolution,78.84638977050781,term-term,co-occurs_with (41),intra_category,41.0
diffusion,figure,91.94185638427734,term-term,related_to (49),inter_category,49.0
diffusion,electrode,103.58906555175781,term-term,related_to (52),inter_category,52.0
diffusion,energy,98.14891815185547,term-term,related_to (51),inter_category,51.0
diffusion,materials,88.80929565429688,term-term,related_to (50),inter_category,50.0
diffusion,battery,98.63055419921875,term-term,related_to (51),inter_category,51.0
diffusion,batteries,99.87342834472656,term-term,related_to (52),inter_category,52.0
diffusion,charge,95.72611999511719,term-term,related_to (50),inter_category,50.0
diffusion,cathode,81.8587646484375,term-term,related_to (41),inter_category,41.0
diffusion,state,96.21842193603516,term-term,related_to (50),inter_category,50.0
diffusion,approximately,56.22423553466797,term-term,related_to (30),inter_category,30.0
diffusion,electrolyte,99.93646240234375,term-term,related_to (52),inter_category,52.0
diffusion,respectively,81.87447357177734,term-term,related_to (44),inter_category,44.0
diffusion,conditions,88.0215072631836,term-term,co-occurs_with (47),intra_category,47.0
diffusion,experiments,77.36634826660156,term-term,co-occurs_with (41),intra_category,41.0
diffusion,wang,88.52999114990234,term-term,related_to (48),inter_category,48.0
diffusion,chem,81.27096557617188,term-term,related_to (45),inter_category,45.0
diffusion,data,87.8422622680664,term-term,related_to (48),inter_category,48.0
